Content ID,Category,Content_Type,Type,Sentiment,Score
674507f9-c555-4876-89c7-c06b6db561c0,animals,audio,disgust,negative,0
674507f9-c555-4876-89c7-c06b6db561c0,animals,audio,cherish,positive,70
674507f9-c555-4876-89c7-c06b6db561c0,animals,audio,heart,positive,60
674507f9-c555-4876-89c7-c06b6db561c0,animals,audio,heart,positive,60
674507f9-c555-4876-89c7-c06b6db561c0,animals,audio,cherish,positive,70
674507f9-c555-4876-89c7-c06b6db561c0,animals,audio,disgust,negative,0
674507f9-c555-4876-89c7-c06b6db561c0,animals,audio,scared,negative,15
674507f9-c555-4876-89c7-c06b6db561c0,animals,audio,intrigued,positive,45
674507f9-c555-4876-89c7-c06b6db561c0,animals,audio,heart,positive,60
674507f9-c555-4876-89c7-c06b6db561c0,animals,audio,intrigued,positive,45
674507f9-c555-4876-89c7-c06b6db561c0,animals,audio,cherish,positive,70
674507f9-c555-4876-89c7-c06b6db561c0,animals,audio,love,positive,65
674507f9-c555-4876-89c7-c06b6db561c0,animals,audio,interested,positive,30
674507f9-c555-4876-89c7-c06b6db561c0,animals,audio,indifferent,neutral,20
674507f9-c555-4876-89c7-c06b6db561c0,animals,audio,hate,negative,5
674507f9-c555-4876-89c7-c06b6db561c0,animals,audio,worried,negative,12
674507f9-c555-4876-89c7-c06b6db561c0,animals,audio,hate,negative,5
674507f9-c555-4876-89c7-c06b6db561c0,animals,audio,cherish,positive,70
674507f9-c555-4876-89c7-c06b6db561c0,animals,audio,heart,positive,60
674507f9-c555-4876-89c7-c06b6db561c0,animals,audio,cherish,positive,70
674507f9-c555-4876-89c7-c06b6db561c0,animals,audio,want,positive,70
674507f9-c555-4876-89c7-c06b6db561c0,animals,audio,super love,positive,75
674507f9-c555-4876-89c7-c06b6db561c0,animals,audio,disgust,negative,0
674507f9-c555-4876-89c7-c06b6db561c0,animals,audio,scared,negative,15
674507f9-c555-4876-89c7-c06b6db561c0,animals,audio,like,positive,50
e6193423-0d30-4439-884a-ea22fea68522,dogs,video,love,positive,65
e6193423-0d30-4439-884a-ea22fea68522,dogs,video,super love,positive,75
e6193423-0d30-4439-884a-ea22fea68522,dogs,video,dislike,negative,10
e6193423-0d30-4439-884a-ea22fea68522,dogs,video,worried,negative,12
e6193423-0d30-4439-884a-ea22fea68522,dogs,video,intrigued,positive,45
e6193423-0d30-4439-884a-ea22fea68522,dogs,video,like,positive,50
e6193423-0d30-4439-884a-ea22fea68522,dogs,video,disgust,negative,0
e6193423-0d30-4439-884a-ea22fea68522,dogs,video,like,positive,50
e6193423-0d30-4439-884a-ea22fea68522,dogs,video,hate,negative,5
e6193423-0d30-4439-884a-ea22fea68522,dogs,video,peeking,neutral,35
e6193423-0d30-4439-884a-ea22fea68522,dogs,video,intrigued,positive,45
e6193423-0d30-4439-884a-ea22fea68522,dogs,video,indifferent,neutral,20
e6193423-0d30-4439-884a-ea22fea68522,dogs,video,indifferent,neutral,20
e6193423-0d30-4439-884a-ea22fea68522,dogs,video,disgust,negative,0
e6193423-0d30-4439-884a-ea22fea68522,dogs,video,interested,positive,30
e6193423-0d30-4439-884a-ea22fea68522,dogs,video,indifferent,neutral,20
e6193423-0d30-4439-884a-ea22fea68522,dogs,video,dislike,negative,10
e6193423-0d30-4439-884a-ea22fea68522,dogs,video,super love,positive,75
e6193423-0d30-4439-884a-ea22fea68522,dogs,video,want,positive,70
e6193423-0d30-4439-884a-ea22fea68522,dogs,video,scared,negative,15
dd7069e3-d0ad-4599-b159-032267fd5008,public speaking,photo,peeking,neutral,35
dd7069e3-d0ad-4599-b159-032267fd5008,public speaking,photo,scared,negative,15
dd7069e3-d0ad-4599-b159-032267fd5008,public speaking,photo,adore,positive,72
dd7069e3-d0ad-4599-b159-032267fd5008,public speaking,photo,super love,positive,75
dd7069e3-d0ad-4599-b159-032267fd5008,public speaking,photo,indifferent,neutral,20
dd7069e3-d0ad-4599-b159-032267fd5008,public speaking,photo,heart,positive,60
dd7069e3-d0ad-4599-b159-032267fd5008,public speaking,photo,intrigued,positive,45
dd7069e3-d0ad-4599-b159-032267fd5008,public speaking,photo,super love,positive,75
dd7069e3-d0ad-4599-b159-032267fd5008,public speaking,photo,intrigued,positive,45
dd7069e3-d0ad-4599-b159-032267fd5008,public speaking,photo,intrigued,positive,45
dd7069e3-d0ad-4599-b159-032267fd5008,public speaking,photo,super love,positive,75
dd7069e3-d0ad-4599-b159-032267fd5008,public speaking,photo,indifferent,neutral,20
dd7069e3-d0ad-4599-b159-032267fd5008,public speaking,photo,dislike,negative,10
dd7069e3-d0ad-4599-b159-032267fd5008,public speaking,photo,hate,negative,5
dd7069e3-d0ad-4599-b159-032267fd5008,public speaking,photo,worried,negative,12
dd7069e3-d0ad-4599-b159-032267fd5008,public speaking,photo,indifferent,neutral,20
dd7069e3-d0ad-4599-b159-032267fd5008,public speaking,photo,worried,negative,12
dd7069e3-d0ad-4599-b159-032267fd5008,public speaking,photo,indifferent,neutral,20
dd7069e3-d0ad-4599-b159-032267fd5008,public speaking,photo,super love,positive,75
dd7069e3-d0ad-4599-b159-032267fd5008,public speaking,photo,heart,positive,60
dd7069e3-d0ad-4599-b159-032267fd5008,public speaking,photo,worried,negative,12
dd7069e3-d0ad-4599-b159-032267fd5008,public speaking,photo,worried,negative,12
dd7069e3-d0ad-4599-b159-032267fd5008,public speaking,photo,dislike,negative,10
732e236f-f063-42b6-b5c1-24938385a126,education,audio,adore,positive,72
732e236f-f063-42b6-b5c1-24938385a126,education,audio,hate,negative,5
732e236f-f063-42b6-b5c1-24938385a126,education,audio,want,positive,70
732e236f-f063-42b6-b5c1-24938385a126,education,audio,cherish,positive,70
732e236f-f063-42b6-b5c1-24938385a126,education,audio,indifferent,neutral,20
732e236f-f063-42b6-b5c1-24938385a126,education,audio,worried,negative,12
732e236f-f063-42b6-b5c1-24938385a126,education,audio,peeking,neutral,35
732e236f-f063-42b6-b5c1-24938385a126,education,audio,heart,positive,60
732e236f-f063-42b6-b5c1-24938385a126,education,audio,adore,positive,72
aeff2a7a-2cc8-407a-8557-fa4e96b2425a,tennis,photo,scared,negative,15
6fd589e8-53ab-4345-896a-f428a92fcbe6,education,video,intrigued,positive,45
6fd589e8-53ab-4345-896a-f428a92fcbe6,education,video,love,positive,65
6fd589e8-53ab-4345-896a-f428a92fcbe6,education,video,heart,positive,60
6fd589e8-53ab-4345-896a-f428a92fcbe6,education,video,like,positive,50
6fd589e8-53ab-4345-896a-f428a92fcbe6,education,video,dislike,negative,10
6fd589e8-53ab-4345-896a-f428a92fcbe6,education,video,indifferent,neutral,20
6fd589e8-53ab-4345-896a-f428a92fcbe6,education,video,interested,positive,30
6fd589e8-53ab-4345-896a-f428a92fcbe6,education,video,peeking,neutral,35
6fd589e8-53ab-4345-896a-f428a92fcbe6,education,video,love,positive,65
6fd589e8-53ab-4345-896a-f428a92fcbe6,education,video,heart,positive,60
6fd589e8-53ab-4345-896a-f428a92fcbe6,education,video,disgust,negative,0
6fd589e8-53ab-4345-896a-f428a92fcbe6,education,video,interested,positive,30
6fd589e8-53ab-4345-896a-f428a92fcbe6,education,video,hate,negative,5
6fd589e8-53ab-4345-896a-f428a92fcbe6,education,video,interested,positive,30
6fd589e8-53ab-4345-896a-f428a92fcbe6,education,video,interested,positive,30
6fd589e8-53ab-4345-896a-f428a92fcbe6,education,video,hate,negative,5
6fd589e8-53ab-4345-896a-f428a92fcbe6,education,video,interested,positive,30
6fd589e8-53ab-4345-896a-f428a92fcbe6,education,video,worried,negative,12
6fd589e8-53ab-4345-896a-f428a92fcbe6,education,video,heart,positive,60
6fd589e8-53ab-4345-896a-f428a92fcbe6,education,video,disgust,negative,0
6fd589e8-53ab-4345-896a-f428a92fcbe6,education,video,cherish,positive,70
1c77e474-0cc6-40ac-b48b-cbc511bffc77,healthy eating,video,cherish,positive,70
1c77e474-0cc6-40ac-b48b-cbc511bffc77,healthy eating,video,like,positive,50
1c77e474-0cc6-40ac-b48b-cbc511bffc77,healthy eating,video,like,positive,50
1c77e474-0cc6-40ac-b48b-cbc511bffc77,healthy eating,video,super love,positive,75
1c77e474-0cc6-40ac-b48b-cbc511bffc77,healthy eating,video,peeking,neutral,35
1c77e474-0cc6-40ac-b48b-cbc511bffc77,healthy eating,video,like,positive,50
1c77e474-0cc6-40ac-b48b-cbc511bffc77,healthy eating,video,intrigued,positive,45
1c77e474-0cc6-40ac-b48b-cbc511bffc77,healthy eating,video,like,positive,50
1c77e474-0cc6-40ac-b48b-cbc511bffc77,healthy eating,video,interested,positive,30
1c77e474-0cc6-40ac-b48b-cbc511bffc77,healthy eating,video,like,positive,50
1c77e474-0cc6-40ac-b48b-cbc511bffc77,healthy eating,video,super love,positive,75
1c77e474-0cc6-40ac-b48b-cbc511bffc77,healthy eating,video,adore,positive,72
1c77e474-0cc6-40ac-b48b-cbc511bffc77,healthy eating,video,intrigued,positive,45
1c77e474-0cc6-40ac-b48b-cbc511bffc77,healthy eating,video,dislike,negative,10
1c77e474-0cc6-40ac-b48b-cbc511bffc77,healthy eating,video,cherish,positive,70
1c77e474-0cc6-40ac-b48b-cbc511bffc77,healthy eating,video,cherish,positive,70
1c77e474-0cc6-40ac-b48b-cbc511bffc77,healthy eating,video,scared,negative,15
1c77e474-0cc6-40ac-b48b-cbc511bffc77,healthy eating,video,super love,positive,75
1c77e474-0cc6-40ac-b48b-cbc511bffc77,healthy eating,video,dislike,negative,10
1c77e474-0cc6-40ac-b48b-cbc511bffc77,healthy eating,video,interested,positive,30
1c77e474-0cc6-40ac-b48b-cbc511bffc77,healthy eating,video,cherish,positive,70
1c77e474-0cc6-40ac-b48b-cbc511bffc77,healthy eating,video,peeking,neutral,35
1c77e474-0cc6-40ac-b48b-cbc511bffc77,healthy eating,video,indifferent,neutral,20
1c77e474-0cc6-40ac-b48b-cbc511bffc77,healthy eating,video,cherish,positive,70
1c77e474-0cc6-40ac-b48b-cbc511bffc77,healthy eating,video,intrigued,positive,45
1c77e474-0cc6-40ac-b48b-cbc511bffc77,healthy eating,video,want,positive,70
1c77e474-0cc6-40ac-b48b-cbc511bffc77,healthy eating,video,adore,positive,72
1c77e474-0cc6-40ac-b48b-cbc511bffc77,healthy eating,video,worried,negative,12
1c77e474-0cc6-40ac-b48b-cbc511bffc77,healthy eating,video,indifferent,neutral,20
1c77e474-0cc6-40ac-b48b-cbc511bffc77,healthy eating,video,love,positive,65
1c77e474-0cc6-40ac-b48b-cbc511bffc77,healthy eating,video,super love,positive,75
1c77e474-0cc6-40ac-b48b-cbc511bffc77,healthy eating,video,intrigued,positive,45
bcd3702f-c27e-48ce-889b-63f765f498ef,education,GIF,hate,negative,5
bcd3702f-c27e-48ce-889b-63f765f498ef,education,GIF,peeking,neutral,35
bcd3702f-c27e-48ce-889b-63f765f498ef,education,GIF,heart,positive,60
bcd3702f-c27e-48ce-889b-63f765f498ef,education,GIF,dislike,negative,10
bcd3702f-c27e-48ce-889b-63f765f498ef,education,GIF,super love,positive,75
bcd3702f-c27e-48ce-889b-63f765f498ef,education,GIF,interested,positive,30
bcd3702f-c27e-48ce-889b-63f765f498ef,education,GIF,interested,positive,30
bcd3702f-c27e-48ce-889b-63f765f498ef,education,GIF,indifferent,neutral,20
bcd3702f-c27e-48ce-889b-63f765f498ef,education,GIF,love,positive,65
bcd3702f-c27e-48ce-889b-63f765f498ef,education,GIF,intrigued,positive,45
bcd3702f-c27e-48ce-889b-63f765f498ef,education,GIF,want,positive,70
bcd3702f-c27e-48ce-889b-63f765f498ef,education,GIF,love,positive,65
bcd3702f-c27e-48ce-889b-63f765f498ef,education,GIF,heart,positive,60
bcd3702f-c27e-48ce-889b-63f765f498ef,education,GIF,scared,negative,15
bcd3702f-c27e-48ce-889b-63f765f498ef,education,GIF,hate,negative,5
bcd3702f-c27e-48ce-889b-63f765f498ef,education,GIF,indifferent,neutral,20
bcd3702f-c27e-48ce-889b-63f765f498ef,education,GIF,heart,positive,60
bcd3702f-c27e-48ce-889b-63f765f498ef,education,GIF,intrigued,positive,45
bcd3702f-c27e-48ce-889b-63f765f498ef,education,GIF,hate,negative,5
bcd3702f-c27e-48ce-889b-63f765f498ef,education,GIF,peeking,neutral,35
bcd3702f-c27e-48ce-889b-63f765f498ef,education,GIF,hate,negative,5
bcd3702f-c27e-48ce-889b-63f765f498ef,education,GIF,heart,positive,60
bcd3702f-c27e-48ce-889b-63f765f498ef,education,GIF,peeking,neutral,35
bcd3702f-c27e-48ce-889b-63f765f498ef,education,GIF,super love,positive,75
bcd3702f-c27e-48ce-889b-63f765f498ef,education,GIF,heart,positive,60
bcd3702f-c27e-48ce-889b-63f765f498ef,education,GIF,scared,negative,15
bcd3702f-c27e-48ce-889b-63f765f498ef,education,GIF,intrigued,positive,45
bcd3702f-c27e-48ce-889b-63f765f498ef,education,GIF,indifferent,neutral,20
bcd3702f-c27e-48ce-889b-63f765f498ef,education,GIF,adore,positive,72
bcd3702f-c27e-48ce-889b-63f765f498ef,education,GIF,worried,negative,12
bcd3702f-c27e-48ce-889b-63f765f498ef,education,GIF,like,positive,50
bcd3702f-c27e-48ce-889b-63f765f498ef,education,GIF,intrigued,positive,45
bcd3702f-c27e-48ce-889b-63f765f498ef,education,GIF,interested,positive,30
bcd3702f-c27e-48ce-889b-63f765f498ef,education,GIF,hate,negative,5
bcd3702f-c27e-48ce-889b-63f765f498ef,education,GIF,scared,negative,15
bcd3702f-c27e-48ce-889b-63f765f498ef,education,GIF,like,positive,50
bcd3702f-c27e-48ce-889b-63f765f498ef,education,GIF,hate,negative,5
10baeb43-5bb2-49df-9644-f91a3c77725a,food,photo,cherish,positive,70
10baeb43-5bb2-49df-9644-f91a3c77725a,food,photo,scared,negative,15
10baeb43-5bb2-49df-9644-f91a3c77725a,food,photo,like,positive,50
10baeb43-5bb2-49df-9644-f91a3c77725a,food,photo,intrigued,positive,45
10baeb43-5bb2-49df-9644-f91a3c77725a,food,photo,indifferent,neutral,20
10baeb43-5bb2-49df-9644-f91a3c77725a,food,photo,interested,positive,30
10baeb43-5bb2-49df-9644-f91a3c77725a,food,photo,love,positive,65
10baeb43-5bb2-49df-9644-f91a3c77725a,food,photo,like,positive,50
10baeb43-5bb2-49df-9644-f91a3c77725a,food,photo,like,positive,50
10baeb43-5bb2-49df-9644-f91a3c77725a,food,photo,want,positive,70
10baeb43-5bb2-49df-9644-f91a3c77725a,food,photo,love,positive,65
10baeb43-5bb2-49df-9644-f91a3c77725a,food,photo,like,positive,50
10baeb43-5bb2-49df-9644-f91a3c77725a,food,photo,like,positive,50
f24f469f-53f1-4901-b6c5-18827ae0a103,culture,photo,scared,negative,15
f24f469f-53f1-4901-b6c5-18827ae0a103,culture,photo,scared,negative,15
f24f469f-53f1-4901-b6c5-18827ae0a103,culture,photo,intrigued,positive,45
f24f469f-53f1-4901-b6c5-18827ae0a103,culture,photo,peeking,neutral,35
f24f469f-53f1-4901-b6c5-18827ae0a103,culture,photo,indifferent,neutral,20
f24f469f-53f1-4901-b6c5-18827ae0a103,culture,photo,want,positive,70
f24f469f-53f1-4901-b6c5-18827ae0a103,culture,photo,hate,negative,5
f24f469f-53f1-4901-b6c5-18827ae0a103,culture,photo,peeking,neutral,35
f24f469f-53f1-4901-b6c5-18827ae0a103,culture,photo,worried,negative,12
f24f469f-53f1-4901-b6c5-18827ae0a103,culture,photo,want,positive,70
f24f469f-53f1-4901-b6c5-18827ae0a103,culture,photo,super love,positive,75
f24f469f-53f1-4901-b6c5-18827ae0a103,culture,photo,worried,negative,12
f24f469f-53f1-4901-b6c5-18827ae0a103,culture,photo,interested,positive,30
f24f469f-53f1-4901-b6c5-18827ae0a103,culture,photo,intrigued,positive,45
f24f469f-53f1-4901-b6c5-18827ae0a103,culture,photo,disgust,negative,0
f24f469f-53f1-4901-b6c5-18827ae0a103,culture,photo,want,positive,70
f24f469f-53f1-4901-b6c5-18827ae0a103,culture,photo,love,positive,65
f24f469f-53f1-4901-b6c5-18827ae0a103,culture,photo,want,positive,70
f24f469f-53f1-4901-b6c5-18827ae0a103,culture,photo,scared,negative,15
f24f469f-53f1-4901-b6c5-18827ae0a103,culture,photo,want,positive,70
f24f469f-53f1-4901-b6c5-18827ae0a103,culture,photo,want,positive,70
f24f469f-53f1-4901-b6c5-18827ae0a103,culture,photo,dislike,negative,10
f24f469f-53f1-4901-b6c5-18827ae0a103,culture,photo,interested,positive,30
f24f469f-53f1-4901-b6c5-18827ae0a103,culture,photo,dislike,negative,10
f24f469f-53f1-4901-b6c5-18827ae0a103,culture,photo,worried,negative,12
f24f469f-53f1-4901-b6c5-18827ae0a103,culture,photo,interested,positive,30
2ea5611f-f6e0-4696-9153-cda8d2b9a2a3,technology,photo,adore,positive,72
2ea5611f-f6e0-4696-9153-cda8d2b9a2a3,technology,photo,intrigued,positive,45
2ea5611f-f6e0-4696-9153-cda8d2b9a2a3,technology,photo,like,positive,50
2ea5611f-f6e0-4696-9153-cda8d2b9a2a3,technology,photo,adore,positive,72
2ea5611f-f6e0-4696-9153-cda8d2b9a2a3,technology,photo,cherish,positive,70
2ea5611f-f6e0-4696-9153-cda8d2b9a2a3,technology,photo,super love,positive,75
2ea5611f-f6e0-4696-9153-cda8d2b9a2a3,technology,photo,intrigued,positive,45
2ea5611f-f6e0-4696-9153-cda8d2b9a2a3,technology,photo,love,positive,65
2ea5611f-f6e0-4696-9153-cda8d2b9a2a3,technology,photo,like,positive,50
2ea5611f-f6e0-4696-9153-cda8d2b9a2a3,technology,photo,adore,positive,72
2ea5611f-f6e0-4696-9153-cda8d2b9a2a3,technology,photo,heart,positive,60
2ea5611f-f6e0-4696-9153-cda8d2b9a2a3,technology,photo,worried,negative,12
2ea5611f-f6e0-4696-9153-cda8d2b9a2a3,technology,photo,adore,positive,72
2ea5611f-f6e0-4696-9153-cda8d2b9a2a3,technology,photo,hate,negative,5
2ea5611f-f6e0-4696-9153-cda8d2b9a2a3,technology,photo,like,positive,50
2ea5611f-f6e0-4696-9153-cda8d2b9a2a3,technology,photo,like,positive,50
2ea5611f-f6e0-4696-9153-cda8d2b9a2a3,technology,photo,love,positive,65
06a70268-f59a-44b4-8ccc-6c8e6625a491,tennis,video,super love,positive,75
06a70268-f59a-44b4-8ccc-6c8e6625a491,tennis,video,adore,positive,72
06a70268-f59a-44b4-8ccc-6c8e6625a491,tennis,video,want,positive,70
06a70268-f59a-44b4-8ccc-6c8e6625a491,tennis,video,love,positive,65
06a70268-f59a-44b4-8ccc-6c8e6625a491,tennis,video,interested,positive,30
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,animals,audio,adore,positive,72
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,animals,audio,want,positive,70
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,animals,audio,peeking,neutral,35
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,animals,audio,want,positive,70
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,animals,audio,intrigued,positive,45
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,animals,audio,want,positive,70
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,animals,audio,adore,positive,72
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,animals,audio,love,positive,65
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,animals,audio,heart,positive,60
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,animals,audio,indifferent,neutral,20
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,animals,audio,worried,negative,12
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,animals,audio,disgust,negative,0
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,animals,audio,want,positive,70
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,animals,audio,scared,negative,15
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,animals,audio,indifferent,neutral,20
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,animals,audio,indifferent,neutral,20
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,animals,audio,want,positive,70
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,animals,audio,disgust,negative,0
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,animals,audio,indifferent,neutral,20
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,animals,audio,want,positive,70
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,animals,audio,love,positive,65
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,animals,audio,hate,negative,5
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,animals,audio,cherish,positive,70
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,animals,audio,dislike,negative,10
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,animals,audio,super love,positive,75
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,animals,audio,want,positive,70
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,animals,audio,hate,negative,5
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,animals,audio,worried,negative,12
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,animals,audio,intrigued,positive,45
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,animals,audio,peeking,neutral,35
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,animals,audio,cherish,positive,70
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,animals,audio,interested,positive,30
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,animals,audio,heart,positive,60
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,animals,audio,peeking,neutral,35
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,animals,audio,cherish,positive,70
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,animals,audio,like,positive,50
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,animals,audio,cherish,positive,70
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,animals,audio,hate,negative,5
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,animals,audio,adore,positive,72
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,animals,audio,dislike,negative,10
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,animals,audio,intrigued,positive,45
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,animals,audio,love,positive,65
ec202582-a5b2-4ea2-992c-8a1ca8b705d0,food,photo,intrigued,positive,45
ec202582-a5b2-4ea2-992c-8a1ca8b705d0,food,photo,want,positive,70
ec202582-a5b2-4ea2-992c-8a1ca8b705d0,food,photo,like,positive,50
ec202582-a5b2-4ea2-992c-8a1ca8b705d0,food,photo,want,positive,70
ec202582-a5b2-4ea2-992c-8a1ca8b705d0,food,photo,dislike,negative,10
ec202582-a5b2-4ea2-992c-8a1ca8b705d0,food,photo,disgust,negative,0
ec202582-a5b2-4ea2-992c-8a1ca8b705d0,food,photo,super love,positive,75
ec202582-a5b2-4ea2-992c-8a1ca8b705d0,food,photo,hate,negative,5
ec202582-a5b2-4ea2-992c-8a1ca8b705d0,food,photo,intrigued,positive,45
ec202582-a5b2-4ea2-992c-8a1ca8b705d0,food,photo,indifferent,neutral,20
ec202582-a5b2-4ea2-992c-8a1ca8b705d0,food,photo,super love,positive,75
ec202582-a5b2-4ea2-992c-8a1ca8b705d0,food,photo,heart,positive,60
ec202582-a5b2-4ea2-992c-8a1ca8b705d0,food,photo,adore,positive,72
ec202582-a5b2-4ea2-992c-8a1ca8b705d0,food,photo,love,positive,65
ec202582-a5b2-4ea2-992c-8a1ca8b705d0,food,photo,interested,positive,30
ec202582-a5b2-4ea2-992c-8a1ca8b705d0,food,photo,cherish,positive,70
ec202582-a5b2-4ea2-992c-8a1ca8b705d0,food,photo,disgust,negative,0
ec202582-a5b2-4ea2-992c-8a1ca8b705d0,food,photo,heart,positive,60
ec202582-a5b2-4ea2-992c-8a1ca8b705d0,food,photo,cherish,positive,70
ec202582-a5b2-4ea2-992c-8a1ca8b705d0,food,photo,love,positive,65
ec202582-a5b2-4ea2-992c-8a1ca8b705d0,food,photo,scared,negative,15
ec202582-a5b2-4ea2-992c-8a1ca8b705d0,food,photo,heart,positive,60
ec202582-a5b2-4ea2-992c-8a1ca8b705d0,food,photo,super love,positive,75
ec202582-a5b2-4ea2-992c-8a1ca8b705d0,food,photo,indifferent,neutral,20
ec202582-a5b2-4ea2-992c-8a1ca8b705d0,food,photo,peeking,neutral,35
ec202582-a5b2-4ea2-992c-8a1ca8b705d0,food,photo,hate,negative,5
d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,healthy eating,GIF,want,positive,70
d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,healthy eating,GIF,hate,negative,5
d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,healthy eating,GIF,like,positive,50
d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,healthy eating,GIF,peeking,neutral,35
d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,healthy eating,GIF,interested,positive,30
d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,healthy eating,GIF,intrigued,positive,45
d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,healthy eating,GIF,peeking,neutral,35
d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,healthy eating,GIF,peeking,neutral,35
d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,healthy eating,GIF,cherish,positive,70
d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,healthy eating,GIF,indifferent,neutral,20
d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,healthy eating,GIF,interested,positive,30
d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,healthy eating,GIF,intrigued,positive,45
d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,healthy eating,GIF,cherish,positive,70
d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,healthy eating,GIF,hate,negative,5
d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,healthy eating,GIF,scared,negative,15
d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,healthy eating,GIF,hate,negative,5
d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,healthy eating,GIF,intrigued,positive,45
d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,healthy eating,GIF,cherish,positive,70
d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,healthy eating,GIF,super love,positive,75
d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,healthy eating,GIF,cherish,positive,70
d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,healthy eating,GIF,scared,negative,15
d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,healthy eating,GIF,worried,negative,12
d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,healthy eating,GIF,peeking,neutral,35
d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,healthy eating,GIF,interested,positive,30
d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,healthy eating,GIF,dislike,negative,10
d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,healthy eating,GIF,interested,positive,30
d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,healthy eating,GIF,indifferent,neutral,20
d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,healthy eating,GIF,super love,positive,75
d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,healthy eating,GIF,love,positive,65
d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,healthy eating,GIF,peeking,neutral,35
d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,healthy eating,GIF,dislike,negative,10
d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,healthy eating,GIF,heart,positive,60
